MATCH_ID,MATCH_DATE,TOURNAMENT,TEAM_ID,OPP_TEAM_ID,GOALS,OPP_GOALS,IS_HOST,TOURNAMENT_CATEGORY
33063,2009-06-19,Friendly,Lesotho,Eswatini,1.0,1.0,0,Friendly
33064,2009-06-20,FIFA World Cup qualification,Zambia,Algeria,0.0,2.0,1,Qualifier
33064,2009-06-20,FIFA World Cup qualification,Algeria,Zambia,2.0,0.0,0,Qualifier
33065,2009-06-20,FIFA World Cup qualification,Tunisia,Nigeria,0.0,0.0,1,Qualifier
33065,2009-06-20,FIFA World Cup qualification,Nigeria,Tunisia,0.0,0.0,0,Qualifier
33066,2009-06-20,FIFA World Cup qualification,Sudan,Ghana,0.0,2.0,1,Qualifier
33066,2009-06-20,FIFA World Cup qualification,Ghana,Sudan,2.0,0.0,0,Qualifier
33067,2009-06-20,Confederations Cup,South Africa,Spain,0.0,2.0,1,Other
33067,2009-06-20,Confederations Cup,Spain,South Africa,2.0,0.0,0,Other
33068,2009-06-20,FIFA World Cup qualification,Burkina Faso,Ivory Coast,2.0,3.0,1,Qualifier
33068,2009-06-20,FIFA World Cup qualification,Ivory Coast,Burkina Faso,3.0,2.0,0,Qualifier
33069,2009-06-20,FIFA World Cup qualification,Kenya,Mozambique,2.0,1.0,1,Qualifier
33069,2009-06-20,FIFA World Cup qualification,Mozambique,Kenya,1.0,2.0,0,Qualifier
33070,2009-06-20,Confederations Cup,Iraq,New Zealand,0.0,0.0,0,Other
33070,2009-06-20,Confederations Cup,New Zealand,Iraq,0.0,0.0,0,Other
33071,2009-06-20,FIFA World Cup qualification,Morocco,Togo,0.0,0.0,1,Qualifier
33071,2009-06-20,FIFA World Cup qualification,Togo,Morocco,0.0,0.0,0,Qualifier
33072,2009-06-21,FIFA World Cup qualification,Mali,Benin,3.0,1.0,1,Qualifier
33072,2009-06-21,FIFA World Cup qualification,Benin,Mali,1.0,3.0,0,Qualifier
33073,2009-06-21,FIFA World Cup qualification,Guinea,Malawi,2.0,1.0,1,Qualifier
33073,2009-06-21,FIFA World Cup qualification,Malawi,Guinea,1.0,2.0,0,Qualifier
33074,2009-06-21,Friendly,Eswatini,Lesotho,1.0,1.0,1,Friendly
33074,2009-06-21,Friendly,Lesotho,Eswatini,1.0,1.0,0,Friendly
33075,2009-06-21,Confederations Cup,Italy,Brazil,0.0,3.0,0,Other
33075,2009-06-21,Confederations Cup,Brazil,Italy,3.0,0.0,0,Other
33076,2009-06-21,Confederations Cup,Egypt,United States,0.0,3.0,0,Other
33076,2009-06-21,Confederations Cup,United States,Egypt,3.0,0.0,0,Other
33077,2009-06-22,Viva World Cup,Provence,Gozo,3.0,1.0,0,World Cup
33077,2009-06-22,Viva World Cup,Gozo,Provence,1.0,3.0,0,World Cup
33078,2009-06-22,Viva World Cup,Padania,Occitania,1.0,0.0,1,World Cup
33078,2009-06-22,Viva World Cup,Occitania,Padania,0.0,1.0,0,World Cup
33079,2009-06-23,Friendly,Haiti,Martinique,0.0,0.0,1,Friendly
33079,2009-06-23,Friendly,Martinique,Haiti,0.0,0.0,0,Friendly
33080,2009-06-23,Viva World Cup,Occitania,Iraqi Kurdistan,0.0,4.0,0,World Cup
33080,2009-06-23,Viva World Cup,Iraqi Kurdistan,Occitania,4.0,0.0,0,World Cup
33081,2009-06-23,Viva World Cup,Sápmi,Provence,1.0,2.0,0,World Cup
33081,2009-06-23,Viva World Cup,Provence,Sápmi,2.0,1.0,0,World Cup
33082,2009-06-24,Viva World Cup,Sápmi,Gozo,7.0,2.0,0,World Cup
33082,2009-06-24,Viva World Cup,Gozo,Sápmi,2.0,7.0,0,World Cup
33083,2009-06-24,Friendly,Mexico,Venezuela,4.0,0.0,0,Friendly
33083,2009-06-24,Friendly,Venezuela,Mexico,0.0,4.0,0,Friendly
33084,2009-06-24,Confederations Cup,Spain,United States,0.0,2.0,0,Other
33084,2009-06-24,Confederations Cup,United States,Spain,2.0,0.0,0,Other
33085,2009-06-24,Viva World Cup,Padania,Iraqi Kurdistan,2.0,1.0,1,World Cup
33085,2009-06-24,Viva World Cup,Iraqi Kurdistan,Padania,1.0,2.0,0,World Cup
33086,2009-06-25,Viva World Cup,Padania,Sápmi,4.0,0.0,1,World Cup
33086,2009-06-25,Viva World Cup,Sápmi,Padania,0.0,4.0,0,World Cup
33087,2009-06-25,Viva World Cup,Provence,Iraqi Kurdistan,0.0,6.0,0,World Cup
33087,2009-06-25,Viva World Cup,Iraqi Kurdistan,Provence,6.0,0.0,0,World Cup
33088,2009-06-25,Confederations Cup,South Africa,Brazil,0.0,1.0,1,Other
33088,2009-06-25,Confederations Cup,Brazil,South Africa,1.0,0.0,0,Other
33089,2009-06-26,Viva World Cup,Occitania,Gozo,2.0,1.0,0,World Cup
33089,2009-06-26,Viva World Cup,Gozo,Occitania,1.0,2.0,0,World Cup
33090,2009-06-26,Viva World Cup,Provence,Sápmi,4.0,4.0,0,World Cup
33090,2009-06-26,Viva World Cup,Sápmi,Provence,4.0,4.0,0,World Cup
33091,2009-06-27,Friendly,Costa Rica,Venezuela,1.0,0.0,1,Friendly
33091,2009-06-27,Friendly,Venezuela,Costa Rica,0.0,1.0,0,Friendly
33092,2009-06-27,Friendly,Haiti,Syria,1.0,2.0,0,Friendly
33092,2009-06-27,Friendly,Syria,Haiti,2.0,1.0,0,Friendly
33093,2009-06-27,Viva World Cup,Padania,Iraqi Kurdistan,2.0,0.0,1,World Cup
33093,2009-06-27,Viva World Cup,Iraqi Kurdistan,Padania,0.0,2.0,0,World Cup
33094,2009-06-28,Island Games,Falkland Islands,Isle of Man,1.0,2.0,0,Other
33094,2009-06-28,Island Games,Isle of Man,Falkland Islands,2.0,1.0,0,Other
33095,2009-06-28,Island Games,Western Isles,Gotland,2.0,1.0,0,Other
33095,2009-06-28,Island Games,Gotland,Western Isles,1.0,2.0,0,Other
33096,2009-06-28,Island Games,Saare County,Jersey,0.0,1.0,0,Other
33096,2009-06-28,Island Games,Jersey,Saare County,1.0,0.0,0,Other
33097,2009-06-28,Island Games,Rhodes,Isle of Wight,2.0,0.0,0,Other
33097,2009-06-28,Island Games,Isle of Wight,Rhodes,0.0,2.0,0,Other
33098,2009-06-28,Island Games,Ynys Môn,Frøya,3.0,0.0,0,Other
33098,2009-06-28,Island Games,Frøya,Ynys Môn,0.0,3.0,0,Other
33099,2009-06-28,Island Games,Gibraltar,Guernsey,0.0,0.0,0,Other
33099,2009-06-28,Island Games,Guernsey,Gibraltar,0.0,0.0,0,Other
33100,2009-06-28,Island Games,Shetland,Menorca,2.0,2.0,0,Other
33100,2009-06-28,Island Games,Menorca,Shetland,2.0,2.0,0,Other
33101,2009-06-28,Confederations Cup,United States,Brazil,2.0,3.0,0,Other
33101,2009-06-28,Confederations Cup,Brazil,United States,3.0,2.0,0,Other
33102,2009-06-28,Confederations Cup,South Africa,Spain,2.0,3.0,1,Other
33102,2009-06-28,Confederations Cup,Spain,South Africa,3.0,2.0,0,Other
33103,2009-06-28,Friendly,Panama,Honduras,0.0,2.0,0,Friendly
33103,2009-06-28,Friendly,Honduras,Panama,2.0,0.0,0,Friendly
33104,2009-06-28,Friendly,Mexico,Guatemala,0.0,0.0,0,Friendly
33104,2009-06-28,Friendly,Guatemala,Mexico,0.0,0.0,0,Friendly
33105,2009-06-28,Friendly,Grenada,Antigua and Barbuda,2.0,2.0,1,Friendly
33105,2009-06-28,Friendly,Antigua and Barbuda,Grenada,2.0,2.0,0,Friendly
33106,2009-06-28,Friendly,Cayman Islands,Jamaica,1.0,4.0,1,Friendly
33106,2009-06-28,Friendly,Jamaica,Cayman Islands,4.0,1.0,0,Friendly
33107,2009-06-28,Island Games,Åland Islands,Greenland,4.0,2.0,1,Other
33107,2009-06-28,Island Games,Greenland,Åland Islands,2.0,4.0,0,Other
33108,2009-06-29,Island Games,Isle of Wight,Saare County,5.0,1.0,0,Other
33108,2009-06-29,Island Games,Saare County,Isle of Wight,1.0,5.0,0,Other
33109,2009-06-29,Island Games,Gotland,Falkland Islands,2.0,0.0,0,Other
33109,2009-06-29,Island Games,Falkland Islands,Gotland,0.0,2.0,0,Other
33110,2009-06-29,Island Games,Isle of Man,Western Isles,5.0,0.0,0,Other
33110,2009-06-29,Island Games,Western Isles,Isle of Man,0.0,5.0,0,Other
33111,2009-06-29,Island Games,Jersey,Rhodes,1.0,0.0,0,Other
33111,2009-06-29,Island Games,Rhodes,Jersey,0.0,1.0,0,Other
33112,2009-06-29,Island Games,Ynys Môn,Guernsey,0.0,2.0,0,Other
33112,2009-06-29,Island Games,Guernsey,Ynys Môn,2.0,0.0,0,Other
33113,2009-06-29,Island Games,Åland Islands,Shetland,2.0,1.0,1,Other
33113,2009-06-29,Island Games,Shetland,Åland Islands,1.0,2.0,0,Other
33114,2009-06-29,Island Games,Menorca,Greenland,6.0,0.0,0,Other
33114,2009-06-29,Island Games,Greenland,Menorca,0.0,6.0,0,Other
33115,2009-06-29,Island Games,Frøya,Gibraltar,0.0,8.0,0,Other
33115,2009-06-29,Island Games,Gibraltar,Frøya,8.0,0.0,0,Other
33116,2009-06-30,Island Games,Jersey,Isle of Wight,4.0,1.0,0,Other
33116,2009-06-30,Island Games,Isle of Wight,Jersey,1.0,4.0,0,Other
33117,2009-06-30,Island Games,Isle of Man,Gotland,4.0,2.0,0,Other
33117,2009-06-30,Island Games,Gotland,Isle of Man,2.0,4.0,0,Other
33118,2009-06-30,Island Games,Western Isles,Falkland Islands,7.0,1.0,0,Other
33118,2009-06-30,Island Games,Falkland Islands,Western Isles,1.0,7.0,0,Other
33119,2009-06-30,Island Games,Guernsey,Frøya,8.0,0.0,0,Other
33119,2009-06-30,Island Games,Frøya,Guernsey,0.0,8.0,0,Other
33120,2009-06-30,Island Games,Rhodes,Saare County,3.0,0.0,0,Other
33120,2009-06-30,Island Games,Saare County,Rhodes,0.0,3.0,0,Other
33121,2009-06-30,Island Games,Åland Islands,Menorca,1.0,1.0,1,Other
33121,2009-06-30,Island Games,Menorca,Åland Islands,1.0,1.0,0,Other
33122,2009-06-30,Island Games,Greenland,Shetland,3.0,1.0,0,Other
33122,2009-06-30,Island Games,Shetland,Greenland,1.0,3.0,0,Other
33123,2009-06-30,Friendly,Guatemala,Canada,0.0,3.0,0,Friendly
33123,2009-06-30,Friendly,Canada,Guatemala,3.0,0.0,0,Friendly
33124,2009-06-30,Island Games,Gibraltar,Ynys Môn,1.0,3.0,0,Other
33124,2009-06-30,Island Games,Ynys Môn,Gibraltar,3.0,1.0,0,Other
33125,2009-07-02,Island Games,Åland Islands,Isle of Man,2.0,1.0,1,Other
33125,2009-07-02,Island Games,Isle of Man,Åland Islands,1.0,2.0,0,Other
33126,2009-07-02,Island Games,Falkland Islands,Frøya,1.0,3.0,0,Other
33126,2009-07-02,Island Games,Frøya,Falkland Islands,3.0,1.0,0,Other
33127,2009-07-02,Island Games,Shetland,Saare County,3.0,2.0,0,Other
33127,2009-07-02,Island Games,Saare County,Shetland,2.0,3.0,0,Other
33128,2009-07-02,Island Games,Gotland,Greenland,4.0,2.0,0,Other
33128,2009-07-02,Island Games,Greenland,Gotland,2.0,4.0,0,Other
33129,2009-07-02,Island Games,Guernsey,Jersey,0.0,2.0,0,Other
33129,2009-07-02,Island Games,Jersey,Guernsey,2.0,0.0,0,Other
33130,2009-07-03,Island Games,Isle of Man,Guernsey,0.0,5.0,0,Other
33130,2009-07-03,Island Games,Guernsey,Isle of Man,5.0,0.0,0,Other
33131,2009-07-03,Island Games,Åland Islands,Jersey,1.0,2.0,1,Other
33131,2009-07-03,Island Games,Jersey,Åland Islands,2.0,1.0,0,Other
33132,2009-07-03,Island Games,Rhodes,Ynys Môn,4.0,0.0,0,Other
33132,2009-07-03,Island Games,Ynys Môn,Rhodes,0.0,4.0,0,Other
33133,2009-07-03,Gold Cup,Costa Rica,El Salvador,1.0,2.0,0,Continental Cup
33133,2009-07-03,Gold Cup,El Salvador,Costa Rica,2.0,1.0,0,Continental Cup
33134,2009-07-03,Island Games,Gibraltar,Isle of Wight,3.0,0.0,0,Other
33134,2009-07-03,Island Games,Isle of Wight,Gibraltar,0.0,3.0,0,Other
33135,2009-07-03,Island Games,Menorca,Western Isles,4.0,1.0,0,Other
33135,2009-07-03,Island Games,Western Isles,Menorca,1.0,4.0,0,Other
33136,2009-07-03,Gold Cup,Canada,Jamaica,1.0,0.0,0,Continental Cup
33136,2009-07-03,Gold Cup,Jamaica,Canada,0.0,1.0,0,Continental Cup
33137,2009-07-04,Gold Cup,Honduras,Haiti,1.0,0.0,0,Continental Cup
33137,2009-07-04,Gold Cup,Haiti,Honduras,0.0,1.0,0,Continental Cup
33138,2009-07-04,Gold Cup,United States,Grenada,4.0,0.0,1,Continental Cup
33138,2009-07-04,Gold Cup,Grenada,United States,0.0,4.0,0,Continental Cup
33139,2009-07-05,Friendly,Botswana,Iran,1.0,1.0,1,Friendly
33139,2009-07-05,Friendly,Iran,Botswana,1.0,1.0,0,Friendly
33140,2009-07-05,FIFA World Cup qualification,Egypt,Rwanda,3.0,0.0,1,Qualifier
33140,2009-07-05,FIFA World Cup qualification,Rwanda,Egypt,0.0,3.0,0,Qualifier
33141,2009-07-05,Gold Cup,Nicaragua,Mexico,0.0,2.0,0,Continental Cup
33141,2009-07-05,Gold Cup,Mexico,Nicaragua,2.0,0.0,0,Continental Cup
33142,2009-07-05,Gold Cup,Panama,Guadeloupe,1.0,2.0,0,Continental Cup
33142,2009-07-05,Gold Cup,Guadeloupe,Panama,2.0,1.0,0,Continental Cup
33143,2009-07-06,Friendly,Malawi,Eswatini,3.0,1.0,1,Friendly
33143,2009-07-06,Friendly,Eswatini,Malawi,1.0,3.0,0,Friendly
33144,2009-07-07,Gold Cup,El Salvador,Canada,0.0,1.0,0,Continental Cup
33144,2009-07-07,Gold Cup,Canada,El Salvador,1.0,0.0,0,Continental Cup
33145,2009-07-07,Gold Cup,Jamaica,Costa Rica,0.0,1.0,0,Continental Cup
33145,2009-07-07,Gold Cup,Costa Rica,Jamaica,1.0,0.0,0,Continental Cup
33146,2009-07-08,Gold Cup,Haiti,Grenada,2.0,0.0,0,Continental Cup
33146,2009-07-08,Gold Cup,Grenada,Haiti,0.0,2.0,0,Continental Cup
33147,2009-07-08,Gold Cup,United States,Honduras,2.0,0.0,1,Continental Cup
33147,2009-07-08,Gold Cup,Honduras,United States,0.0,2.0,0,Continental Cup
33148,2009-07-09,Gold Cup,Guadeloupe,Nicaragua,2.0,0.0,0,Continental Cup
33148,2009-07-09,Gold Cup,Nicaragua,Guadeloupe,0.0,2.0,0,Continental Cup
33149,2009-07-09,Gold Cup,Mexico,Panama,1.0,1.0,0,Continental Cup
33149,2009-07-09,Gold Cup,Panama,Mexico,1.0,1.0,0,Continental Cup
33150,2009-07-10,Gold Cup,Costa Rica,Canada,2.0,2.0,0,Continental Cup
33150,2009-07-10,Gold Cup,Canada,Costa Rica,2.0,2.0,0,Continental Cup
33151,2009-07-10,Gold Cup,El Salvador,Jamaica,0.0,1.0,0,Continental Cup
33151,2009-07-10,Gold Cup,Jamaica,El Salvador,1.0,0.0,0,Continental Cup
33152,2009-07-10,Friendly,Iraq,Palestine,3.0,0.0,1,Friendly
33152,2009-07-10,Friendly,Palestine,Iraq,0.0,3.0,0,Friendly
33153,2009-07-11,Gold Cup,United States,Haiti,2.0,2.0,1,Continental Cup
33153,2009-07-11,Gold Cup,Haiti,United States,2.0,2.0,0,Continental Cup
33154,2009-07-11,Gold Cup,Honduras,Grenada,4.0,0.0,0,Continental Cup
33154,2009-07-11,Gold Cup,Grenada,Honduras,0.0,4.0,0,Continental Cup
33155,2009-07-12,Friendly,Mayotte,Madagascar,2.0,2.0,1,Friendly
33155,2009-07-12,Friendly,Madagascar,Mayotte,2.0,2.0,0,Friendly
33156,2009-07-12,Gold Cup,Mexico,Guadeloupe,2.0,0.0,0,Continental Cup
33156,2009-07-12,Gold Cup,Guadeloupe,Mexico,0.0,2.0,0,Continental Cup
33157,2009-07-12,Gold Cup,Panama,Nicaragua,4.0,0.0,0,Continental Cup
33157,2009-07-12,Gold Cup,Nicaragua,Panama,0.0,4.0,0,Continental Cup
33158,2009-07-12,Friendly,Saint Kitts and Nevis,Trinidad and Tobago,2.0,3.0,1,Friendly
33158,2009-07-12,Friendly,Trinidad and Tobago,Saint Kitts and Nevis,3.0,2.0,0,Friendly
33159,2009-07-13,Friendly,Iraq,Palestine,4.0,0.0,1,Friendly
33159,2009-07-13,Friendly,Palestine,Iraq,0.0,4.0,0,Friendly
33160,2009-07-18,Gold Cup,United States,Panama,2.0,1.0,1,Continental Cup
33160,2009-07-18,Gold Cup,Panama,United States,1.0,2.0,0,Continental Cup
33161,2009-07-18,Gold Cup,Canada,Honduras,0.0,1.0,0,Continental Cup
33161,2009-07-18,Gold Cup,Honduras,Canada,1.0,0.0,0,Continental Cup
33162,2009-07-18,Friendly,China,Palestine,3.0,1.0,1,Friendly
33162,2009-07-18,Friendly,Palestine,China,1.0,3.0,0,Friendly
33163,2009-07-19,Gold Cup,Mexico,Haiti,4.0,0.0,0,Continental Cup
33163,2009-07-19,Gold Cup,Haiti,Mexico,0.0,4.0,0,Continental Cup
33164,2009-07-19,Gold Cup,Guadeloupe,Costa Rica,1.0,5.0,0,Continental Cup
33164,2009-07-19,Gold Cup,Costa Rica,Guadeloupe,5.0,1.0,0,Continental Cup
33165,2009-07-23,Gold Cup,Costa Rica,Mexico,1.0,1.0,0,Continental Cup
33165,2009-07-23,Gold Cup,Mexico,Costa Rica,1.0,1.0,0,Continental Cup
33166,2009-07-23,Gold Cup,United States,Honduras,2.0,0.0,1,Continental Cup
33166,2009-07-23,Gold Cup,Honduras,United States,0.0,2.0,0,Continental Cup
33167,2009-07-25,Friendly,China,Kyrgyzstan,3.0,0.0,1,Friendly
33167,2009-07-25,Friendly,Kyrgyzstan,China,0.0,3.0,0,Friendly
33168,2009-07-26,Gold Cup,United States,Mexico,0.0,5.0,1,Continental Cup
33168,2009-07-26,Gold Cup,Mexico,United States,5.0,0.0,0,Continental Cup
33169,2009-08-07,Friendly,Colombia,El Salvador,2.0,1.0,0,Friendly
33169,2009-08-07,Friendly,El Salvador,Colombia,1.0,2.0,0,Friendly
33170,2009-08-11,Friendly,Benin,Gabon,1.0,1.0,0,Friendly
33170,2009-08-11,Friendly,Gabon,Benin,1.0,1.0,0,Friendly
33171,2009-08-12,Friendly,Northern Ireland,Israel,1.0,1.0,1,Friendly
33171,2009-08-12,Friendly,Israel,Northern Ireland,1.0,1.0,0,Friendly
33172,2009-08-12,Friendly,Netherlands,England,2.0,2.0,1,Friendly
33172,2009-08-12,Friendly,England,Netherlands,2.0,2.0,0,Friendly
33173,2009-08-12,Friendly,Zimbabwe,Lesotho,1.0,1.0,1,Friendly
33173,2009-08-12,Friendly,Lesotho,Zimbabwe,1.0,1.0,0,Friendly
33174,2009-08-12,Friendly,Mozambique,Eswatini,1.0,0.0,1,Friendly
33174,2009-08-12,Friendly,Eswatini,Mozambique,0.0,1.0,0,Friendly
33175,2009-08-12,Friendly,Oman,Saudi Arabia,2.0,1.0,1,Friendly
33175,2009-08-12,Friendly,Saudi Arabia,Oman,1.0,2.0,0,Friendly
33176,2009-08-12,Friendly,Montenegro,Wales,2.0,1.0,1,Friendly
33176,2009-08-12,Friendly,Wales,Montenegro,1.0,2.0,0,Friendly
33177,2009-08-12,FIFA World Cup qualification,Mexico,United States,2.0,1.0,1,Qualifier
33177,2009-08-12,FIFA World Cup qualification,United States,Mexico,1.0,2.0,0,Qualifier
33178,2009-08-12,Friendly,Malta,Georgia,2.0,0.0,1,Friendly
33178,2009-08-12,Friendly,Georgia,Malta,0.0,2.0,0,Friendly
33179,2009-08-12,Friendly,Mali,Burkina Faso,3.0,0.0,0,Friendly
33179,2009-08-12,Friendly,Burkina Faso,Mali,0.0,3.0,0,Friendly
33180,2009-08-12,Friendly,Morocco,Congo,1.0,1.0,1,Friendly
33180,2009-08-12,Friendly,Congo,Morocco,1.0,1.0,0,Friendly
33181,2009-08-12,Friendly,Poland,Greece,2.0,0.0,1,Friendly
33181,2009-08-12,Friendly,Greece,Poland,0.0,2.0,0,Friendly
33182,2009-08-12,Friendly,Malaysia,Kenya,0.0,0.0,1,Friendly
33182,2009-08-12,Friendly,Kenya,Malaysia,0.0,0.0,0,Friendly
33183,2009-08-12,Friendly,Rwanda,Tanzania,1.0,2.0,1,Friendly
33183,2009-08-12,Friendly,Tanzania,Rwanda,2.0,1.0,0,Friendly
33184,2009-08-12,Friendly,Singapore,China,1.0,1.0,1,Friendly
33184,2009-08-12,Friendly,China,Singapore,1.0,1.0,0,Friendly
33185,2009-08-12,FIFA World Cup qualification,Slovenia,San Marino,5.0,0.0,1,Qualifier
33185,2009-08-12,FIFA World Cup qualification,San Marino,Slovenia,0.0,5.0,0,Qualifier
33186,2009-08-12,Friendly,South Africa,Serbia,1.0,3.0,1,Friendly
33186,2009-08-12,Friendly,Serbia,South Africa,3.0,1.0,0,Friendly
33187,2009-08-12,Friendly,Sweden,Finland,1.0,0.0,1,Friendly
33187,2009-08-12,Friendly,Finland,Sweden,0.0,1.0,0,Friendly
33188,2009-08-12,Friendly,Switzerland,Italy,0.0,0.0,1,Friendly
33188,2009-08-12,Friendly,Italy,Switzerland,0.0,0.0,0,Friendly
33189,2009-08-12,Friendly,Togo,Angola,0.0,2.0,0,Friendly
33189,2009-08-12,Friendly,Angola,Togo,2.0,0.0,0,Friendly
33190,2009-08-12,FIFA World Cup qualification,Trinidad and Tobago,El Salvador,1.0,0.0,1,Qualifier
33190,2009-08-12,FIFA World Cup qualification,El Salvador,Trinidad and Tobago,0.0,1.0,0,Qualifier
33191,2009-08-12,Friendly,Tunisia,Ivory Coast,0.0,0.0,1,Friendly
33191,2009-08-12,Friendly,Ivory Coast,Tunisia,0.0,0.0,0,Friendly
33192,2009-08-12,Friendly,Ukraine,Turkey,0.0,3.0,1,Friendly
33192,2009-08-12,Friendly,Turkey,Ukraine,3.0,0.0,0,Friendly
33193,2009-08-12,Friendly,Russia,Argentina,2.0,3.0,1,Friendly
33193,2009-08-12,Friendly,Argentina,Russia,3.0,2.0,0,Friendly
33194,2009-08-12,Friendly,North Macedonia,Spain,2.0,3.0,1,Friendly
33194,2009-08-12,Friendly,Spain,North Macedonia,3.0,2.0,0,Friendly
33195,2009-08-12,FIFA World Cup qualification,Norway,Scotland,4.0,0.0,1,Qualifier
33195,2009-08-12,FIFA World Cup qualification,Scotland,Norway,0.0,4.0,0,Qualifier
33196,2009-08-12,Friendly,Liechtenstein,Portugal,0.0,3.0,1,Friendly
33196,2009-08-12,Friendly,Portugal,Liechtenstein,3.0,0.0,0,Friendly
33197,2009-08-12,Friendly,Luxembourg,Lithuania,0.0,1.0,1,Friendly
33197,2009-08-12,Friendly,Lithuania,Luxembourg,1.0,0.0,0,Friendly
33198,2009-08-12,Friendly,Albania,Cyprus,6.0,1.0,1,Friendly
33198,2009-08-12,Friendly,Cyprus,Albania,1.0,6.0,0,Friendly
33199,2009-08-12,Friendly,Algeria,Uruguay,1.0,0.0,1,Friendly
33199,2009-08-12,Friendly,Uruguay,Algeria,0.0,1.0,0,Friendly
33200,2009-08-12,Friendly,Armenia,Moldova,1.0,4.0,1,Friendly
33200,2009-08-12,Friendly,Moldova,Armenia,4.0,1.0,0,Friendly
33201,2009-08-12,Friendly,Austria,Cameroon,0.0,2.0,1,Friendly
33201,2009-08-12,Friendly,Cameroon,Austria,2.0,0.0,0,Friendly
33202,2009-08-12,FIFA World Cup qualification,Azerbaijan,Germany,0.0,2.0,1,Qualifier
33202,2009-08-12,FIFA World Cup qualification,Germany,Azerbaijan,2.0,0.0,0,Qualifier
33203,2009-08-12,FIFA World Cup qualification,Belarus,Croatia,1.0,3.0,1,Qualifier
33203,2009-08-12,FIFA World Cup qualification,Croatia,Belarus,3.0,1.0,0,Qualifier
33204,2009-08-12,Friendly,Bulgaria,Latvia,1.0,0.0,1,Friendly
33204,2009-08-12,Friendly,Latvia,Bulgaria,0.0,1.0,0,Friendly
33205,2009-08-12,Friendly,Colombia,Venezuela,1.0,2.0,0,Friendly
33205,2009-08-12,Friendly,Venezuela,Colombia,2.0,1.0,0,Friendly
33206,2009-08-12,Friendly,DR Congo,Senegal,1.0,2.0,0,Friendly
33206,2009-08-12,Friendly,Senegal,DR Congo,2.0,1.0,0,Friendly
33207,2009-08-12,Friendly,Czech Republic,Belgium,3.0,1.0,1,Friendly
33207,2009-08-12,Friendly,Belgium,Czech Republic,1.0,3.0,0,Friendly
33208,2009-08-12,Friendly,Bosnia and Herzegovina,Iran,2.0,3.0,1,Friendly
33208,2009-08-12,Friendly,Iran,Bosnia and Herzegovina,3.0,2.0,0,Friendly
33209,2009-08-12,Friendly,Ecuador,Jamaica,0.0,0.0,0,Friendly
33209,2009-08-12,Friendly,Jamaica,Ecuador,0.0,0.0,0,Friendly
33210,2009-08-12,Friendly,South Korea,Paraguay,1.0,0.0,1,Friendly
33210,2009-08-12,Friendly,Paraguay,South Korea,0.0,1.0,0,Friendly
33211,2009-08-12,Friendly,Denmark,Chile,1.0,2.0,1,Friendly
33211,2009-08-12,Friendly,Chile,Denmark,2.0,1.0,0,Friendly
33212,2009-08-12,Friendly,Iceland,Slovakia,1.0,1.0,1,Friendly
33212,2009-08-12,Friendly,Slovakia,Iceland,1.0,1.0,0,Friendly
33213,2009-08-12,Friendly,Hungary,Romania,0.0,1.0,1,Friendly
33213,2009-08-12,Friendly,Romania,Hungary,1.0,0.0,0,Friendly
33214,2009-08-12,FIFA World Cup qualification,Honduras,Costa Rica,4.0,0.0,1,Qualifier
33214,2009-08-12,FIFA World Cup qualification,Costa Rica,Honduras,0.0,4.0,0,Qualifier
33215,2009-08-12,Friendly,Republic of Ireland,Australia,0.0,3.0,1,Friendly
33215,2009-08-12,Friendly,Australia,Republic of Ireland,3.0,0.0,0,Friendly
33216,2009-08-12,FIFA World Cup qualification,Faroe Islands,France,0.0,1.0,1,Qualifier
33216,2009-08-12,FIFA World Cup qualification,France,Faroe Islands,1.0,0.0,0,Qualifier
33217,2009-08-12,Friendly,Estonia,Brazil,0.0,1.0,1,Friendly
33217,2009-08-12,Friendly,Brazil,Estonia,1.0,0.0,0,Friendly
33218,2009-08-12,Friendly,Egypt,Guinea,3.0,3.0,1,Friendly
33218,2009-08-12,Friendly,Guinea,Egypt,3.0,3.0,0,Friendly
33219,2009-08-12,Friendly,Ghana,Zambia,4.0,1.0,0,Friendly
33219,2009-08-12,Friendly,Zambia,Ghana,1.0,4.0,0,Friendly
33220,2009-08-15,Friendly,Malaysia,China,0.0,0.0,1,Friendly
33220,2009-08-15,Friendly,China,Malaysia,0.0,0.0,0,Friendly
33221,2009-08-16,Friendly,Saint Kitts and Nevis,Jamaica,0.0,1.0,1,Friendly
33221,2009-08-16,Friendly,Jamaica,Saint Kitts and Nevis,1.0,0.0,0,Friendly
33222,2009-08-19,Nehru Cup,India,Lebanon,0.0,1.0,1,Other
33222,2009-08-19,Nehru Cup,Lebanon,India,1.0,0.0,0,Other
33223,2009-08-20,Nehru Cup,Syria,Kyrgyzstan,2.0,0.0,0,Other
33223,2009-08-20,Nehru Cup,Kyrgyzstan,Syria,0.0,2.0,0,Other
33224,2009-08-22,Nehru Cup,Sri Lanka,Lebanon,4.0,3.0,0,Other
33224,2009-08-22,Nehru Cup,Lebanon,Sri Lanka,3.0,4.0,0,Other
33225,2009-08-23,Nehru Cup,India,Kyrgyzstan,2.0,1.0,1,Other
33225,2009-08-23,Nehru Cup,Kyrgyzstan,India,1.0,2.0,0,Other
33226,2009-08-23,EAFF Championship,North Korea,Guam,9.0,2.0,0,Other
33226,2009-08-23,EAFF Championship,Guam,North Korea,2.0,9.0,0,Other
