MATCH_ID,MATCH_DATE,TOURNAMENT,TEAM_ID,OPP_TEAM_ID,GOALS,OPP_GOALS,IS_HOST,TOURNAMENT_CATEGORY,MATCH_HASH,ELO_POST,AVG_GOALS_10,AVG_OPP_GOALS_10
353.0,1912-06-20,Friendly,Sweden,Hungary,2.0,2.0,1,Friendly,1912-06-20 00:00:00_Hungary_Sweden,1520.44741092356,3.5,2.1
354.0,1912-06-23,Friendly,Hungary,Norway,6.0,0.0,0,Friendly,1912-06-23 00:00:00_Hungary_Norway,1543.6523578224471,2.7,1.3
354.0,1912-06-23,Friendly,Norway,Hungary,0.0,6.0,1,Friendly,1912-06-23 00:00:00_Hungary_Norway,1453.1260567126355,1.25,5.25
355.0,1912-06-27,Friendly,Finland,Sweden,1.0,7.0,0,Friendly,1912-06-27 00:00:00_Finland_Sweden,1481.4324292700624,1.5,3.0
355.0,1912-06-27,Friendly,Sweden,Finland,7.0,1.0,1,Friendly,1912-06-27 00:00:00_Finland_Sweden,1529.589718751343,2.6,2.0
356.0,1912-06-29,Olympic Games,Finland,Italy,3.0,2.0,0,Other,1912-06-29 00:00:00_Finland_Italy,1491.0287198824747,1.3333333333333333,4.333333333333333
356.0,1912-06-29,Olympic Games,Italy,Finland,2.0,3.0,0,Other,1912-06-29 00:00:00_Finland_Italy,1457.802210370616,2.0,2.857142857142857
357.0,1912-06-29,Olympic Games,Austria,Germany,5.0,1.0,0,Other,1912-06-29 00:00:00_Austria_Germany,1507.7623428941681,1.5,2.4
357.0,1912-06-29,Olympic Games,Germany,Austria,1.0,5.0,0,Other,1912-06-29 00:00:00_Austria_Germany,1466.3181392806375,2.6,2.7
358.0,1912-06-29,Olympic Games,Netherlands,Sweden,4.0,3.0,0,Other,1912-06-29 00:00:00_Netherlands_Sweden,1614.4984321061988,3.8,1.8
358.0,1912-06-29,Olympic Games,Sweden,Netherlands,3.0,4.0,1,Other,1912-06-29 00:00:00_Netherlands_Sweden,1521.7728895537423,3.3,1.9
359.0,1912-06-30,Olympic Games,Austria,Netherlands,1.0,3.0,0,Other,1912-06-30 00:00:00_Austria_Netherlands,1500.741321530175,1.7,2.1
359.0,1912-06-30,Olympic Games,Netherlands,Austria,3.0,1.0,0,Other,1912-06-30 00:00:00_Austria_Netherlands,1621.519453470192,3.8,2.0
360.0,1912-06-30,Olympic Games,Denmark,Norway,7.0,0.0,0,Other,1912-06-30 00:00:00_Denmark_Norway,1518.0936183758986,17.0,1.0
360.0,1912-06-30,Olympic Games,Norway,Denmark,0.0,7.0,0,Other,1912-06-30 00:00:00_Denmark_Norway,1444.7403675079431,1.0,5.4
361.0,1912-06-30,Olympic Games,Finland,Russia,2.0,1.0,0,Other,1912-06-30 00:00:00_Finland_Russia,1501.7845833206434,1.75,3.75
361.0,1912-06-30,Olympic Games,Russia,Finland,1.0,2.0,0,Other,1912-06-30 00:00:00_Finland_Russia,1506.5844272297336,2.3333333333333335,1.6666666666666667
362.0,1912-07-01,Olympic Games,Austria,Norway,1.0,0.0,0,Other,1912-07-01 00:00:00_Austria_Norway,1509.143299565251,1.7,2.3
362.0,1912-07-01,Olympic Games,Norway,Austria,0.0,1.0,0,Other,1912-07-01 00:00:00_Austria_Norway,1436.338389472867,0.8333333333333334,5.666666666666667
363.0,1912-07-01,Olympic Games,Germany,Russia,16.0,0.0,0,Other,1912-07-01 00:00:00_Germany_Russia,1477.4719349748045,2.6,3.0
363.0,1912-07-01,Olympic Games,Russia,Germany,0.0,16.0,0,Other,1912-07-01 00:00:00_Germany_Russia,1495.4306315355666,2.0,1.75
364.0,1912-07-01,Olympic Games,Italy,Sweden,1.0,0.0,0,Other,1912-07-01 00:00:00_Italy_Sweden,1469.6229063639273,2.0,2.875
364.0,1912-07-01,Olympic Games,Sweden,Italy,0.0,1.0,1,Other,1912-07-01 00:00:00_Italy_Sweden,1509.952193560431,3.3,1.8
365.0,1912-07-02,Olympic Games,Denmark,Netherlands,4.0,1.0,0,Other,1912-07-02 00:00:00_Denmark_Netherlands,1530.9855309162688,12.0,0.5
365.0,1912-07-02,Olympic Games,Netherlands,Denmark,1.0,4.0,0,Other,1912-07-02 00:00:00_Denmark_Netherlands,1608.6275409298219,3.9,1.8
366.0,1912-07-03,Olympic Games,Germany,Hungary,1.0,3.0,0,Other,1912-07-03 00:00:00_Germany_Hungary,1469.354052201125,3.6,2.8
366.0,1912-07-03,Olympic Games,Hungary,Germany,3.0,1.0,0,Other,1912-07-03 00:00:00_Germany_Hungary,1551.7702405961268,3.0,1.3
367.0,1912-07-03,Olympic Games,Austria,Italy,5.0,1.0,0,Other,1912-07-03 00:00:00_Austria_Italy,1518.0106918642161,1.7,1.5
367.0,1912-07-03,Olympic Games,Italy,Austria,1.0,5.0,0,Other,1912-07-03 00:00:00_Austria_Italy,1460.7555140649622,1.8888888888888888,2.5555555555555554
368.0,1912-07-03,Friendly,Norway,Russia,2.0,1.0,0,Friendly,1912-07-03 00:00:00_Norway_Russia,1448.0229883606034,0.7142857142857143,5.0
368.0,1912-07-03,Friendly,Russia,Norway,1.0,2.0,0,Friendly,1912-07-03 00:00:00_Norway_Russia,1483.7460326478301,1.6,4.6
369.0,1912-07-04,Olympic Games,Finland,Netherlands,0.0,9.0,0,Other,1912-07-04 00:00:00_Finland_Netherlands,1494.766364652709,1.8,3.2
369.0,1912-07-04,Olympic Games,Netherlands,Finland,9.0,0.0,0,Other,1912-07-04 00:00:00_Finland_Netherlands,1615.6457595977563,3.3,2.2
370.0,1912-07-05,Olympic Games,Austria,Hungary,0.0,3.0,0,Other,1912-07-05 00:00:00_Austria_Hungary,1508.9793232318978,2.0,1.4
370.0,1912-07-05,Olympic Games,Hungary,Austria,3.0,0.0,0,Other,1912-07-05 00:00:00_Austria_Hungary,1560.8016092284452,3.2,1.4
371.0,1912-07-12,Friendly,Hungary,Russia,9.0,0.0,0,Friendly,1912-07-12 00:00:00_Hungary_Russia,1568.6194336568885,3.5,1.2
371.0,1912-07-12,Friendly,Russia,Hungary,0.0,9.0,1,Friendly,1912-07-12 00:00:00_Hungary_Russia,1475.9282082193868,1.5,4.166666666666667
372.0,1912-07-14,Friendly,Hungary,Russia,12.0,0.0,0,Friendly,1912-07-14 00:00:00_Hungary_Russia,1576.0131095063896,4.3,0.9
372.0,1912-07-14,Friendly,Russia,Hungary,0.0,12.0,1,Friendly,1912-07-14 00:00:00_Hungary_Russia,1468.5345323698857,1.2857142857142858,4.857142857142857
373.0,1912-08-15,Copa Lipton,Argentina,Uruguay,0.0,2.0,0,Other,1912-08-15 00:00:00_Argentina_Uruguay,1516.25058710548,1.7,1.9
373.0,1912-08-15,Copa Lipton,Uruguay,Argentina,2.0,0.0,1,Other,1912-08-15 00:00:00_Argentina_Uruguay,1510.4004760119985,2.2,1.4
374.0,1912-08-25,Copa Premio Honor Uruguayo,Argentina,Uruguay,0.0,3.0,0,Other,1912-08-25 00:00:00_Argentina_Uruguay,1506.082223284081,1.3,2.0
374.0,1912-08-25,Copa Premio Honor Uruguayo,Uruguay,Argentina,3.0,0.0,1,Other,1912-08-25 00:00:00_Argentina_Uruguay,1520.5688398333975,2.1,1.4
375.0,1912-09-22,Copa Premio Honor Argentino,Argentina,Uruguay,0.0,1.0,1,Other,1912-09-22 00:00:00_Argentina_Uruguay,1496.4989401601508,1.2,2.0
375.0,1912-09-22,Copa Premio Honor Argentino,Uruguay,Argentina,1.0,0.0,0,Other,1912-09-22 00:00:00_Argentina_Uruguay,1530.1521229573277,2.3,1.0
376.0,1912-10-06,Copa Newton,Argentina,Uruguay,3.0,3.0,1,Other,1912-10-06 00:00:00_Argentina_Uruguay,1497.4645387043213,0.9,2.1
376.0,1912-10-06,Copa Newton,Uruguay,Argentina,3.0,3.0,0,Other,1912-10-06 00:00:00_Argentina_Uruguay,1529.1865244131573,2.1,0.9
377.0,1912-10-06,Friendly,Denmark,Germany,3.0,1.0,1,Friendly,1912-10-06 00:00:00_Denmark_Germany,1539.2300095673659,9.333333333333334,0.6666666666666666
377.0,1912-10-06,Friendly,Germany,Denmark,1.0,3.0,0,Friendly,1912-10-06 00:00:00_Denmark_Germany,1461.1095735500278,3.6,2.9
378.0,1912-11-03,Friendly,Austria,Hungary,0.0,4.0,0,Friendly,1912-11-03 00:00:00_Austria_Hungary,1500.885121169524,1.8,1.6
378.0,1912-11-03,Friendly,Hungary,Austria,4.0,0.0,1,Friendly,1912-11-03 00:00:00_Austria_Hungary,1584.1073115687634,4.6,0.9
379.0,1912-11-03,Friendly,Norway,Sweden,2.0,4.0,0,Friendly,1912-11-03 00:00:00_Norway_Sweden,1439.7868136232462,0.875,4.5
379.0,1912-11-03,Friendly,Sweden,Norway,4.0,2.0,1,Friendly,1912-11-03 00:00:00_Norway_Sweden,1518.1883682977882,3.2,1.7
380.0,1912-11-17,Friendly,Germany,Netherlands,2.0,3.0,1,Friendly,1912-11-17 00:00:00_Germany_Netherlands,1455.2856507972701,3.3,3.0
380.0,1912-11-17,Friendly,Netherlands,Germany,3.0,2.0,0,Friendly,1912-11-17 00:00:00_Germany_Netherlands,1621.469682350514,3.8,2.0
381.0,1912-12-01,Friendly,Argentina,Uruguay,3.0,1.0,0,Friendly,1912-12-01 00:00:00_Argentina_Uruguay,1508.3750421822492,1.1,2.3
381.0,1912-12-01,Friendly,Uruguay,Argentina,1.0,3.0,1,Friendly,1912-12-01 00:00:00_Argentina_Uruguay,1518.2760209352293,2.3,1.1
382.0,1912-12-01,Friendly,Catalonia,France,1.0,0.0,1,Friendly,1912-12-01 00:00:00_Catalonia_France,1498.0311791174531,0.0,7.0
382.0,1912-12-01,Friendly,France,Catalonia,0.0,1.0,0,Friendly,1912-12-01 00:00:00_Catalonia_France,1466.470088485468,2.7,2.9
383.0,1912-12-22,Friendly,Austria,Italy,3.0,1.0,0,Friendly,1912-12-22 00:00:00_Austria_Italy,1509.735207271253,1.8,1.7
383.0,1912-12-22,Friendly,Italy,Austria,1.0,3.0,1,Friendly,1912-12-22 00:00:00_Austria_Italy,1451.905427963233,1.8,2.8
384.0,1913-01-12,Friendly,France,Italy,1.0,0.0,1,Friendly,1913-01-12 00:00:00_France_Italy,1476.05112924506,2.5,2.4
384.0,1913-01-12,Friendly,Italy,France,0.0,1.0,0,Friendly,1913-01-12 00:00:00_France_Italy,1442.324387203641,1.3,2.9
385.0,1913-01-18,British Home Championship,Northern Ireland,Wales,0.0,1.0,1,Other,1913-01-18 00:00:00_Northern Ireland_Wales,1332.470738965702,1.2,2.6
385.0,1913-01-18,British Home Championship,Wales,Northern Ireland,1.0,0.0,0,Other,1913-01-18 00:00:00_Northern Ireland_Wales,1408.3493883518045,1.3,1.7
386.0,1913-02-04,Far Eastern Championship Games,China,Philippines,1.0,2.0,0,Other,1913-02-04 00:00:00_China_Philippines,1490.0,1.2,1.2
386.0,1913-02-04,Far Eastern Championship Games,Philippines,China,2.0,1.0,1,Other,1913-02-04 00:00:00_China_Philippines,1510.0,1.2,1.2
387.0,1913-02-15,British Home Championship,England,Northern Ireland,1.0,2.0,0,Other,1913-02-15 00:00:00_England_Northern Ireland,1677.4079019075107,2.5,0.8
387.0,1913-02-15,British Home Championship,Northern Ireland,England,2.0,1.0,1,Other,1913-02-15 00:00:00_England_Northern Ireland,1350.2654694180537,1.0,2.4
388.0,1913-02-16,Friendly,Belgium,France,3.0,0.0,1,Friendly,1913-02-16 00:00:00_Belgium_France,1523.1954541816442,2.8,2.6
388.0,1913-02-16,Friendly,France,Belgium,0.0,3.0,0,Friendly,1913-02-16 00:00:00_Belgium_France,1467.1473577244208,2.6,2.1
389.0,1913-03-03,British Home Championship,Scotland,Wales,0.0,0.0,0,Other,1913-03-03 00:00:00_Scotland_Wales,1602.5845774797788,1.4,0.8
389.0,1913-03-03,British Home Championship,Wales,Scotland,0.0,0.0,1,Other,1913-03-03 00:00:00_Scotland_Wales,1413.5320832352274,1.1,1.5
390.0,1913-03-09,Friendly,Belgium,Netherlands,3.0,3.0,1,Friendly,1913-03-09 00:00:00_Belgium_Netherlands,1525.950916946841,3.1,1.9
390.0,1913-03-09,Friendly,Netherlands,Belgium,3.0,3.0,0,Friendly,1913-03-09 00:00:00_Belgium_Netherlands,1618.714219585317,3.9,2.1
391.0,1913-03-09,Friendly,France,Switzerland,4.0,1.0,0,Friendly,1913-03-09 00:00:00_France_Switzerland,1476.7509584971926,2.4,2.2
391.0,1913-03-09,Friendly,Switzerland,France,1.0,4.0,1,Friendly,1913-03-09 00:00:00_France_Switzerland,1443.7642167920333,2.0,3.7
392.0,1913-03-15,British Home Championship,Northern Ireland,Scotland,1.0,2.0,1,Other,1913-03-15 00:00:00_Northern Ireland_Scotland,1346.4730212848945,1.1,2.4
392.0,1913-03-15,British Home Championship,Scotland,Northern Ireland,2.0,1.0,0,Other,1913-03-15 00:00:00_Northern Ireland_Scotland,1606.377025612938,1.4,0.6
393.0,1913-03-17,British Home Championship,England,Wales,4.0,3.0,1,Other,1913-03-17 00:00:00_England_Wales,1681.0001039325502,1.8,0.9
393.0,1913-03-17,British Home Championship,Wales,England,3.0,4.0,0,Other,1913-03-17 00:00:00_England_Wales,1409.9398812101879,1.1,1.4
394.0,1913-04-03,Muratti Vase,Alderney,Jersey,2.0,5.0,0,Other,1913-04-03 00:00:00_Alderney_Jersey,1424.6764694502315,0.375,3.375
394.0,1913-04-03,Muratti Vase,Jersey,Alderney,5.0,2.0,0,Other,1913-04-03 00:00:00_Alderney_Jersey,1517.329372948614,2.8,2.1
395.0,1913-04-05,British Home Championship,England,Scotland,1.0,0.0,1,Other,1913-04-05 00:00:00_England_Scotland,1688.8847082857192,2.1,1.1
395.0,1913-04-05,British Home Championship,Scotland,England,0.0,1.0,0,Other,1913-04-05 00:00:00_England_Scotland,1598.4924212597691,1.5,0.7
396.0,1913-04-17,Muratti Vase,Guernsey,Jersey,4.0,2.0,0,Other,1913-04-17 00:00:00_Guernsey_Jersey,1566.8290464414654,2.5,1.7
396.0,1913-04-17,Muratti Vase,Jersey,Guernsey,2.0,4.0,1,Other,1913-04-17 00:00:00_Guernsey_Jersey,1508.4944841083031,3.2,2.1
397.0,1913-04-20,Friendly,Belgium,Netherlands,4.0,2.0,0,Friendly,1913-04-20 00:00:00_Belgium_Netherlands,1538.5591746188313,3.1,2.2
397.0,1913-04-20,Friendly,Netherlands,Belgium,2.0,4.0,1,Friendly,1913-04-20 00:00:00_Belgium_Netherlands,1606.1059619133268,3.7,2.3
398.0,1913-04-20,Friendly,France,Luxembourg,8.0,0.0,1,Friendly,1913-04-20 00:00:00_France_Luxembourg,1487.0741715830723,2.6,1.8
398.0,1913-04-20,Friendly,Luxembourg,France,0.0,8.0,0,Friendly,1913-04-20 00:00:00_France_Luxembourg,1477.661231026279,1.0,4.0
399.0,1913-04-27,Friendly,Austria,Hungary,1.0,4.0,1,Friendly,1913-04-27 00:00:00_Austria_Hungary,1501.843701501036,1.8,1.7
399.0,1913-04-27,Friendly,Hungary,Austria,4.0,1.0,0,Friendly,1913-04-27 00:00:00_Austria_Hungary,1591.9988173389804,4.8,0.9
400.0,1913-05-01,Friendly,Belgium,Italy,0.0,1.0,0,Friendly,1913-05-01 00:00:00_Belgium_Italy,1525.8580421014956,3.4,1.9
400.0,1913-05-01,Friendly,Italy,Belgium,1.0,0.0,1,Friendly,1913-05-01 00:00:00_Belgium_Italy,1455.0255197209767,1.2,2.4
401.0,1913-05-04,Friendly,Russia,Sweden,1.0,4.0,1,Friendly,1913-05-04 00:00:00_Russia_Sweden,1459.9540334598312,1.125,5.75
401.0,1913-05-04,Friendly,Sweden,Russia,4.0,1.0,0,Friendly,1913-05-04 00:00:00_Russia_Sweden,1526.7688672078427,3.2,1.9
402.0,1913-05-04,Friendly,Belgium,Switzerland,2.0,1.0,0,Friendly,1913-05-04 00:00:00_Belgium_Switzerland,1533.5382046787627,3.3,1.7
402.0,1913-05-04,Friendly,Switzerland,Belgium,1.0,2.0,1,Friendly,1913-05-04 00:00:00_Belgium_Switzerland,1436.0840542147662,1.9,3.8
403.0,1913-05-18,Friendly,Germany,Switzerland,1.0,2.0,1,Friendly,1913-05-18 00:00:00_Germany_Switzerland,1444.7335464232772,3.4,3.1
403.0,1913-05-18,Friendly,Switzerland,Germany,2.0,1.0,0,Friendly,1913-05-18 00:00:00_Germany_Switzerland,1446.6361585887591,1.8,4.0
404.0,1913-05-18,Friendly,Hungary,Sweden,2.0,0.0,1,Friendly,1913-05-18 00:00:00_Hungary_Sweden,1600.1431013664037,4.8,0.9
404.0,1913-05-18,Friendly,Sweden,Hungary,0.0,2.0,0,Friendly,1913-05-18 00:00:00_Hungary_Sweden,1518.6245831804194,3.4,1.6
405.0,1913-05-25,Friendly,Denmark,Sweden,8.0,0.0,1,Friendly,1913-05-25 00:00:00_Denmark_Sweden,1548.6376320905633,7.75,0.75
405.0,1913-05-25,Friendly,Sweden,Denmark,0.0,8.0,0,Friendly,1913-05-25 00:00:00_Denmark_Sweden,1509.216960657222,3.0,1.7
406.0,1913-06-08,Friendly,Norway,Sweden,0.0,9.0,0,Friendly,1913-06-08 00:00:00_Norway_Sweden,1431.7589909230733,1.0,4.444444444444445
406.0,1913-06-08,Friendly,Sweden,Norway,9.0,0.0,1,Friendly,1913-06-08 00:00:00_Norway_Sweden,1517.244783357395,2.5,2.3
407.0,1913-06-15,Friendly,Argentina,Uruguay,1.0,1.0,1,Friendly,1913-06-15 00:00:00_Argentina_Uruguay,1508.6599381414499,1.2,1.8
407.0,1913-06-15,Friendly,Uruguay,Argentina,1.0,1.0,0,Friendly,1913-06-15 00:00:00_Argentina_Uruguay,1517.9911249760287,1.8,1.2
408.0,1913-06-15,Friendly,Austria,Italy,2.0,0.0,1,Friendly,1913-06-15 00:00:00_Austria_Italy,1510.5042635149146,1.7,2.0
408.0,1913-06-15,Friendly,Italy,Austria,0.0,2.0,0,Friendly,1913-06-15 00:00:00_Austria_Italy,1446.3649577070983,1.3,2.3
409.0,1913-07-09,Friendly,Argentina,Uruguay,2.0,1.0,1,Friendly,1913-07-09 00:00:00_Argentina_Uruguay,1518.9284467310806,1.3,1.7
409.0,1913-07-09,Friendly,Uruguay,Argentina,1.0,2.0,0,Friendly,1913-07-09 00:00:00_Argentina_Uruguay,1507.722616386398,1.7,1.3
410.0,1913-08-15,Copa Lipton,Argentina,Uruguay,4.0,0.0,1,Other,1913-08-15 00:00:00_Argentina_Uruguay,1528.606028798372,1.2,1.6
410.0,1913-08-15,Copa Lipton,Uruguay,Argentina,0.0,4.0,0,Other,1913-08-15 00:00:00_Argentina_Uruguay,1498.0450343191064,1.6,1.2
411.0,1913-08-31,Copa Premio Honor Argentino,Argentina,Uruguay,2.0,0.0,1,Other,1913-08-31 00:00:00_Argentina_Uruguay,1537.7286742721942,1.5,1.5
411.0,1913-08-31,Copa Premio Honor Argentino,Uruguay,Argentina,0.0,2.0,0,Other,1913-08-31 00:00:00_Argentina_Uruguay,1488.9223888452843,1.5,1.5
412.0,1913-09-14,Friendly,Norway,Russia,1.0,1.0,0,Friendly,1913-09-14 00:00:00_Norway_Russia,1432.5687327094552,0.9,4.9
412.0,1913-09-14,Friendly,Russia,Norway,1.0,1.0,1,Friendly,1913-09-14 00:00:00_Norway_Russia,1459.1442916734493,1.1111111111111112,5.555555555555555
413.0,1913-09-21,Friendly,Argentina,Chile,2.0,0.0,0,Friendly,1913-09-21 00:00:00_Argentina_Chile,1545.6203990847976,1.5,1.5
413.0,1913-09-21,Friendly,Chile,Argentina,0.0,2.0,1,Friendly,1913-09-21 00:00:00_Argentina_Chile,1455.472809512205,0.5,3.5
414.0,1913-10-05,Friendly,Denmark,Sweden,10.0,0.0,0,Friendly,1913-10-05 00:00:00_Denmark_Sweden,1557.7365242084888,7.8,0.6
414.0,1913-10-05,Friendly,Sweden,Denmark,0.0,10.0,1,Friendly,1913-10-05 00:00:00_Denmark_Sweden,1508.1458912394696,3.1,2.2
415.0,1913-10-05,Copa Premio Honor Uruguayo,Argentina,Uruguay,0.0,1.0,0,Other,1913-10-05 00:00:00_Argentina_Uruguay,1534.0028328623466,1.7,1.2
415.0,1913-10-05,Copa Premio Honor Uruguayo,Uruguay,Argentina,1.0,0.0,1,Other,1913-10-05 00:00:00_Argentina_Uruguay,1500.5399550677353,1.5,1.5
416.0,1913-10-26,Friendly,Denmark,Germany,4.0,1.0,0,Friendly,1913-10-26 00:00:00_Denmark_Germany,1564.59407323461,8.166666666666666,0.5
416.0,1913-10-26,Friendly,Germany,Denmark,1.0,4.0,1,Friendly,1913-10-26 00:00:00_Denmark_Germany,1437.875997397156,3.4,3.0
417.0,1913-10-26,Friendly,Austria,Hungary,3.0,4.0,0,Friendly,1913-10-26 00:00:00_Austria_Hungary,1503.0285149812655,1.9,1.8
417.0,1913-10-26,Friendly,Hungary,Austria,4.0,3.0,1,Friendly,1913-10-26 00:00:00_Austria_Hungary,1607.6188499000527,4.6,0.5
418.0,1913-10-26,Friendly,Norway,Sweden,1.0,1.0,1,Friendly,1913-10-26 00:00:00_Norway_Sweden,1434.7103448614168,0.7,3.9
418.0,1913-10-26,Friendly,Sweden,Norway,1.0,1.0,0,Friendly,1913-10-26 00:00:00_Norway_Sweden,1506.004279087508,2.9,3.1
419.0,1913-10-26,Copa Newton,Argentina,Uruguay,0.0,1.0,0,Other,1913-10-26 00:00:00_Argentina_Uruguay,1523.0426609525402,1.7,1.1
419.0,1913-10-26,Copa Newton,Uruguay,Argentina,1.0,0.0,1,Other,1913-10-26 00:00:00_Argentina_Uruguay,1511.5001269775416,1.3,1.5
420.0,1913-11-02,Friendly,Belgium,Switzerland,2.0,0.0,1,Friendly,1913-11-02 00:00:00_Belgium_Switzerland,1541.0878506402391,3.3,1.7
420.0,1913-11-02,Friendly,Switzerland,Belgium,0.0,2.0,0,Friendly,1913-11-02 00:00:00_Belgium_Switzerland,1439.0865126272827,1.8,3.5
421.0,1913-11-23,Friendly,Belgium,Germany,6.0,2.0,1,Friendly,1913-11-23 00:00:00_Belgium_Germany,1548.2015829193713,2.8,1.6
421.0,1913-11-23,Friendly,Germany,Belgium,2.0,6.0,0,Friendly,1913-11-23 00:00:00_Belgium_Germany,1430.7622651180238,3.4,3.0
422.0,1914-01-11,Friendly,Austria,Italy,0.0,0.0,0,Friendly,1914-01-11 00:00:00_Austria_Italy,1501.4119144639963,2.1,2.1
422.0,1914-01-11,Friendly,Italy,Austria,0.0,0.0,1,Friendly,1914-01-11 00:00:00_Austria_Italy,1447.9815582243675,1.1,2.3
423.0,1914-01-19,British Home Championship,Northern Ireland,Wales,2.0,1.0,0,Other,1914-01-19 00:00:00_Northern Ireland_Wales,1358.2796932028284,1.1,2.6
423.0,1914-01-19,British Home Championship,Wales,Northern Ireland,1.0,2.0,1,Other,1914-01-19 00:00:00_Northern Ireland_Wales,1398.133209292254,1.4,1.7
424.0,1914-01-25,Friendly,Belgium,France,3.0,4.0,0,Friendly,1914-01-25 00:00:00_Belgium_France,1536.4601262457074,3.3,1.7
424.0,1914-01-25,Friendly,France,Belgium,4.0,3.0,1,Friendly,1914-01-25 00:00:00_Belgium_France,1498.815628256736,3.3,1.1
425.0,1914-02-08,Friendly,France,Luxembourg,4.0,5.0,0,Friendly,1914-02-08 00:00:00_France_Luxembourg,1488.2075070618644,3.3,1.3
425.0,1914-02-08,Friendly,Luxembourg,France,5.0,4.0,1,Friendly,1914-02-08 00:00:00_France_Luxembourg,1488.2693522211507,0.5,6.0
426.0,1914-02-14,British Home Championship,England,Northern Ireland,0.0,3.0,1,Other,1914-02-14 00:00:00_England_Northern Ireland,1671.47983375068,2.1,1.1
426.0,1914-02-14,British Home Championship,Northern Ireland,England,3.0,0.0,0,Other,1914-02-14 00:00:00_England_Northern Ireland,1375.6845677378676,1.2,2.3
427.0,1914-02-28,British Home Championship,Scotland,Wales,0.0,0.0,1,Other,1914-02-28 00:00:00_Scotland_Wales,1593.2899380430365,1.5,0.7
427.0,1914-02-28,British Home Championship,Wales,Scotland,0.0,0.0,0,Other,1914-02-28 00:00:00_Scotland_Wales,1403.3356925089865,1.1,1.8
428.0,1914-03-08,Friendly,France,Switzerland,2.0,2.0,1,Friendly,1914-03-08 00:00:00_France_Switzerland,1486.8030366171797,3.6,1.7
428.0,1914-03-08,Friendly,Switzerland,France,2.0,2.0,0,Friendly,1914-03-08 00:00:00_France_Switzerland,1440.4909830719673,1.3,3.5
429.0,1914-03-14,British Home Championship,Northern Ireland,Scotland,1.0,1.0,1,Other,1914-03-14 00:00:00_Northern Ireland_Scotland,1381.2396885386727,1.4,2.1
429.0,1914-03-14,British Home Championship,Scotland,Northern Ireland,1.0,1.0,0,Other,1914-03-14 00:00:00_Northern Ireland_Scotland,1587.7348172422314,1.3,0.7
430.0,1914-03-15,Friendly,Belgium,Netherlands,2.0,4.0,1,Friendly,1914-03-15 00:00:00_Belgium_Netherlands,1528.4382693724406,2.7,1.9
430.0,1914-03-15,Friendly,Netherlands,Belgium,4.0,2.0,0,Friendly,1914-03-15 00:00:00_Belgium_Netherlands,1614.1278187865937,3.6,2.6
431.0,1914-03-16,British Home Championship,England,Wales,2.0,0.0,0,Other,1914-03-16 00:00:00_England_Wales,1675.0001956839556,2.1,1.2
431.0,1914-03-16,British Home Championship,Wales,England,0.0,2.0,1,Other,1914-03-16 00:00:00_England_Wales,1399.815330575711,0.9,1.7
432.0,1914-03-29,Friendly,France,Italy,0.0,2.0,0,Friendly,1914-03-29 00:00:00_France_Italy,1475.6902917471048,3.1,1.9
432.0,1914-03-29,Friendly,Italy,France,2.0,0.0,1,Friendly,1914-03-29 00:00:00_France_Italy,1459.0943030944425,0.9,2.1
433.0,1914-04-02,Muratti Vase,Alderney,Guernsey,0.0,4.0,0,Other,1914-04-02 00:00:00_Alderney_Guernsey,1418.5539596709211,0.5555555555555556,3.5555555555555554
433.0,1914-04-02,Muratti Vase,Guernsey,Alderney,4.0,0.0,0,Other,1914-04-02 00:00:00_Alderney_Guernsey,1572.9515562207757,2.6,1.9
434.0,1914-04-04,British Home Championship,England,Scotland,1.0,3.0,0,Other,1914-04-04 00:00:00_England_Scotland,1662.5400145170854,2.1,1.1
434.0,1914-04-04,British Home Championship,Scotland,England,3.0,1.0,1,Other,1914-04-04 00:00:00_England_Scotland,1600.1949984091016,1.2,0.6
435.0,1914-04-05,Friendly,Italy,Switzerland,1.0,1.0,1,Friendly,1914-04-05 00:00:00_Italy_Switzerland,1458.5593676301423,1.1,1.8
435.0,1914-04-05,Friendly,Switzerland,Italy,1.0,1.0,0,Friendly,1914-04-05 00:00:00_Italy_Switzerland,1441.0259185362675,1.3,3.5
436.0,1914-04-05,Friendly,Germany,Netherlands,4.0,4.0,0,Friendly,1914-04-05 00:00:00_Germany_Netherlands,1435.5989997632896,3.1,3.1
436.0,1914-04-05,Friendly,Netherlands,Germany,4.0,4.0,1,Friendly,1914-04-05 00:00:00_Germany_Netherlands,1609.291084141328,3.8,2.7
437.0,1914-04-23,Muratti Vase,Guernsey,Jersey,2.0,1.0,1,Other,1914-04-23 00:00:00_Guernsey_Jersey,1581.1173282462273,3.0,1.5
437.0,1914-04-23,Muratti Vase,Jersey,Guernsey,1.0,2.0,0,Other,1914-04-23 00:00:00_Guernsey_Jersey,1500.3287120828516,3.2,2.4
438.0,1914-04-26,Friendly,Belgium,Netherlands,2.0,4.0,0,Friendly,1914-04-26 00:00:00_Belgium_Netherlands,1520.7242820346396,2.8,2.1
438.0,1914-04-26,Friendly,Netherlands,Belgium,4.0,2.0,1,Friendly,1914-04-26 00:00:00_Belgium_Netherlands,1617.005071479129,3.7,2.6
439.0,1914-05-03,Friendly,Austria,Hungary,2.0,0.0,1,Friendly,1914-05-03 00:00:00_Austria_Hungary,1514.3770081230143,1.6,2.0
